texte,label 
"Bruno Retailleau impose ses candidats à la tête de la police et de la gendarmerie Le général Hubert Bonneau est nommé directeur général de la gendarmerie 
nationale ; le préfet de l’Isère, Louis Laugier, va diriger la police 
nationale. Les candidats poussés par Gérald Darmanin se sont heurtés au 
refus de son successeur au ministère de l’intérieur, qui a fait son propre 
choix.",0
"« Comment explorer la Lune dans un monde à + 4 °C » A l’heure du changement climatique, le secteur spatial n’échappe pas au 
questionnement nécessaire sur sa trajectoire et sur sa décarbonation 
expliquent, dans une tribune au « Monde », Clarisse Angelier et Alban 
Guyomarc’h, membres de l’Association nationale de la recherche et de la 
technologie.",0
"Chants homophobes pendant le match entre Saint-Etienne et Strasbourg : le gouvernement saisit la Ligue Le collectif «Rouge direct» a interpellé dimanche le gouvernement après que 
des supporteurs stéphanois ont lancé des chants homophobes la veille. Si le 
ministre des Sports a demandé l’arrêt des matchs en cas de problème, Bruno 
Retailleau, lui, avait estimé que ce n’était «pas la bonne solution».",0
"Gaza : la CPI émet des mandats d’arrêt contre Netanyahou et son ex-ministre de la défense 

La Cour pénale internationale (CPI) a émis jeudi 21 novembre des mandats 
d’arrêt contre le premier ministre israélien Benyamin Netanyahou et son 
ancien ministre de la défense Yoav Gallant. La Cour a également annoncé 
qu’elle émettait un mandat contre le chef de la branche armée du Hamas Deif.
",0
"“Dieu, la science, les preuves” : « Le Dieu de Jésus-Christ n’est certainement pas un grand horloger » 

. Pour le théologien et physicien Thierry Magnin, le livre Dieu, la 
science, les preuves de Michel-Yves Bolloré et Olivier Bonnassies (Guy 
Trédaniel, 2021) prend le risque de confondre les domaines de la science et 
de la foi, et de faire de Dieu un fabricant tout-puissant de l’univers.
",0
"Menaces de mort contre le proviseur du lycée Ravel : le parquet fait appel de la condamnation 

Le parquet de Paris a indiqué mercredi 20 novembre faire appel de la 
condamnation de l’auteur des menaces de mort contre le proviseur du lycée 
Maurice Ravel, après une altercation avec une élève refusant de retirer son 
voile. Le tribunal correctionnel avait prononcé une simple peine d’amende.
",0
"« Faut qu’on parle » :  « Si on ne parvient plus à se parler, ce sera la prime aux extrêmes » 

Sita, 68 ans, et Frédérique, 51 ans, se sont rencontrées samedi 23 novembre 
pour échanger dans le cadre de l’opération « Faut qu’on parle », organisée 
par La Croix et Brut. Au menu : la semaine de quatre jours de travail, la 
vitesse automobile et l’accès des étrangers aux prestations sociales…
",0
"8 pièces de seconde main pour les fêtes de fin d’année De la fripe à Noël ? Il y a quelques années, cela aurait fait bondir bien 
des fans de style. Mais ce temps de révulsion des vêtements d'occasion 
semble révolu. En 2024, le cabinet Deloitte atteste que plus de 80 % des 
Français ont acheté ou revendu ...
Visualiser la suite du diaporama sur Elle.fr",0
"La course camarguaise lutte pour sa survie Même s’il ne s’achève pas, comme la corrida, par la mise à mort des 
taureaux, ce sport traditionnel du sud de la France est aujourd’hui menacé. 
En quête de reconnaissance de l’Unesco, la course camarguaise cherche à 
réveiller les passions et à se moderniser pour perdurer, raconte “The 
Guardian”.",0
"Dictature argentine : le geste de Macron “pour la mémoire attaquée par Milei” En visite en Argentine avant le G20, le président français a tenté de 
préserver les liens avec le trublion Javier Milei et son pays. Il a aussi 
rendu hommage aux disparus de la dictature des années 1970, dont le 
président argentin minimise les crimes, comme le relève surtout la presse 
de gauche.",0
"Notre “Best of 2024” : réfléchir, sourire, rêver et découvrir avec la presse étrangère Des cités perdues en Amazonie, des Lego engloutis, un voyage sous la 
douche… En vente chez votre marchand de journaux, le dernier hors-série de 
l’année vous propose un pur plaisir de lecture avec notre sélection des 
meilleurs articles de la presse étrangère traduits par “Courrier 
international”.",0
"«J’espère que ça ne va pas durer dix ans» : les confessions inquiètes de l’ancien proviseur du lycée Maurice-Ravel menacé de mort ENTRETIEN  Philippe Le Guillou a été intimidé en février après 
avoir demandé à une élève de retirer son voile. Six mois après son retrait 
pour des raisons de sécurité, il réagit à la condamnation de l’un des 
accusés à 600 euros d’amende. Et dresse un diagnostic désolant sur la 
laïcité à l’école.",0
"Guerre au Proche-Orient : une plainte contre X pour complicité de génocide à Gaza déposée auprès du tribunal judiciaire de Paris Les plaignantes sont l’Union juive française pour la paix, une association 
antisioniste, et une femme franco-palestinienne, dont treize membres de la 
famille vivent encore dans la bande de Gaza. La plainte, déposée mardi, 
vise des actions de blocage de l’aide humanitaire par des Franco-Israéliens.",0
"Jubé de Notre-Dame : avant la réouverture de la cathédrale, une découverte aussi exceptionnelle que confidentielle Au cours de fouilles archéologiques, préalables au chantier de la 
cathédrale incendiée en 2019, un millier de fragments de ce mur sculpté qui 
séparait le chœur et la nef ont été exhumés. Une trouvaille presque passée 
sous silence, peut-être pour ne pas ralentir le rythme présidentiel des 
travaux.",0
"Guerre au Proche-Orient, jour 411 : ce qu’il faut retenir de la situation ce mercredi 20 novembre 

Les États-Unis ont empêché mercredi 20 novembre le Conseil de sécurité de 
l’ONU d’appeler à un cessez-le-feu à Gaza. Au moins 36 combattants 
pro-iraniens ont été tués en Syrie dans des frappes israéliennes. Paris a 
condamné des attaques menées la veille contre les soldats de la Finul au 
Liban.
",0
"Crise agricole : qui veut la peau de l’Office français de la biodiversité ? 

Régulièrement ciblé par les manifestants, l’Office français de la 
biodiversité (OFB) concentre les critiques des syndicats agricoles. 
L’institution est accusée d’écraser les agriculteurs qui la jugent partiale 
et trop ferme. L’OFB conteste, mais la grogne trouve un écho politique 
significatif.
",0
"« La grande Sécu n’est en rien une demande sociale » 

. Pour Jean-Marie Spaeth, ancien président de la Cnam, fusionner le 
régime actuel de la Sécurité sociale avec les complémentaires va provoquer 
une augmentation des logiques d’assurance et ne changera rigoureusement 
rien aux problèmes auxquels sont confrontés les citoyens face à la santé.
",0
"Groupes de soutien, épreuve anticipée… Ce qui va changer pour le bac et le brevet 

La ministre de l’éducation Anne Genetet a présenté mardi 12 novembre une 
série de mesures concernant les collèges et les lycées. Cet « acte 2 » du 
« choc des savoirs » intervient un an après les premières annonces faites 
par Gabriel Attal lorsqu’il était alors ministre de l’éducation nationale.
",0
"Antoine de Gabrielli : « Le couple doit être au centre des politiques publiques » 

Le système économique actuel est organisé autour des individus, et 
fragilise le couple, selon Antoine de Gabrielli. Dans son essai S’émanciper 
à deux, le couple, le travail et l’égalité, l’expert de l’égalité 
professionnelle pointe la compétitivité instaurée par le travail, minant 
les couples.
",0
"Katie Holmes, Zendaya, Lily Collins... les célébrités ne jurent que par le bordeaux cet automne-hiver Le bordeaux, cette teinte riche et sophistiquée, s'impose comme l'une des 
couleurs incontournables pour la saison automne-hiver 2024-2025. Entre les 
podiums, les publications des modeuses sur TikTok et les apparitions des 
célébrités, cette couleur de...
Visualiser la suite du diaporama sur Elle.fr",0
"En photos : Kate Moss ressuscite ses tenues préférées dans une collection Zara Impossible de passer à côté de l'info : Kate Moss dévoile une deuxième 
collection capsule avec Zara, juste à temps pour les fêtes de fin d'année. 
Une garde-robe festive, à porter de jour comme de nuit, inspirée des looks 
iconiques de "" party girl "" d...
Visualiser la suite du diaporama sur Elle.fr",0
"Les plus belles photos des Kennedy Jackie et John Fitzgerald Kennedy, c'est le couple le plus sensuel de 
l'Histoire des États-Unis. Ils sont beaux, stylés, ont connu l'amour puis 
le drame. À l'occasion des 61 ans de l'assassinat du plus jeune président 
américain - il a rendu son derni...
Visualiser la suite du diaporama sur Elle.fr",0
"Voici 5 films et séries pour (re)découvrir les Kennedy Le 22 novembre 1963, John F. Kennedy et son épouse, Jackie Kennedy, se 
rendent à Dallas afin de faire campagne pour leur réélection. Installé à 
l'arrière d'un véhicule décapoté, le couple présidentiel traverse la ville 
texane devant une foule en lies...
Visualiser la suite du diaporama sur Elle.fr",0
"Un duplex d’inspiration seventies célèbre l’essence des matières brutes Plongée en terres confidentielles. À Istanbul, sur les rives anatoliennes, 
en plein cœur du quartier Caddebostan, un duplex de 170 mètres carrés 
diffuse une mélodie teintée d'un twist nostalgique. Lumière chaleureuse qui 
réchauffe l'ambiance, matière...
Visualiser la suite du diaporama sur Elle.fr",0
"Des décorations de Noël pour un thème rouge et or  À chacun son petit Noël et son thème. Certains sont adeptes du look doré, 
d'autres mise sur le thème blanc, ou reste sur le traditionnel rouge et or. 
Entre le rouge typique de Noël et le doré qui rappelle l'esprit des fêtes, 
en temps de fin d'année, ...
Visualiser la suite du diaporama sur Elle.fr",0
"Où partir au soleil en janvier ? Lorsque certains se mettent en quête de la meilleure station du monde pour 
dévaler des pistes enneigées, d'autres cherchent à tout prix à se 
réchauffer. Alors, une fois les fêtes de fin d'année passées, plier bagage 
pour une destination ensoleillée p...
Visualiser la suite du diaporama sur Elle.fr",0
"Kit de détection de soumission chimique, dépôt de plainte à l’hôpital… Le plan du gouvernement pour lutter contre les violences faites aux femmes Le 25 novembre 2024, le Premier ministre Michel Barnier a annoncé quatre 
mesures pour lutter contre les violences faites aux femmes. Le procès des 
viols de Mazan a remis la soumission chimique au cœur des débats : un kit 
de dépistage remboursé par l’Assurance maladie va notamment être 
expérimenté.",0
"« Le coût de la vie a augmenté de façon incroyable » : témoignages d’Américains qui subissent l’inflation depuis quatre ans A Baltimore, la photographe Gaia Squarci a demandé à des hommes et des 
femmes qui faisaient leurs courses comment l’inflation a bouleversé leur 
quotidien. La flambée des prix sous l’administration Biden et le 
mécontentement qu’elle a engendré expliquent en grande partie la victoire 
de Donald Trump.",0
