texte,label
canada prochaine superpuissance l'énergie nucléaire afin faire face demande croissante d'énergie monde nucléaire a nouveau vent poupe lors grands rendez climat canada semble bien positionné dominer marché s'il parvient tirer épingle jeu,0
nintendo ds fête ans pourquoi c'est l'une consoles plus expérimentales l'histoire sortie novembre nintendo ds deuxième console plus vendue monde juste derrière playstation possède caractéristiques fonctionnalités particulières parfois étranges encouragé créativité développeurs,0
anne bouillon défendant femmes j'ai découvert continent souffrances arrivée là si chaque semaine monde interroge personnalité moment décisif existence l'avocate féministe a marquée femmes famille su transcender condition leurs malheurs avancer,0
si mets rouste baby foot patron passe quoi team building ingrédient parmi d'autres tenter fidéliser jeunes ateliers soirée festive olympiades cabinet conseil raiselab a réuni quinzaine salariés pendant deux jours séminaire campagne afin sortir quotidien importé etats unis années concept fait l'unanimité,0
inondations espagne maroc première ligne venir aide sinistrés environ secouristes appuyés trentaine camions envoyés royaume venir aide victimes province valence geste solidarité illustre réconciliation entre rabat madrid après plusieurs années tensions,0
direct guerre ukraine première fois l'ukraine tire missiles britanniques storm shadow territoire russe l'ambassade américaine annonce fermeture mercredi novembre capitale ukrainienne après avoir reçu informations éventuelle attaque russe lendemain l'utilisation missiles américains longue portée kyiv frapper sol,0
ukraine guerre cran après mille jours conflit feu vert donné washington kyiv lancer missiles longue portée atacms territoire russe permet président ukrainien réaffirmer détermination quant l'europe doit encore traduire paroles actes,0
professeure giflée élève après désaccord tenue religieuse confirmant information bfm tv rectorat a indiqué vendredi novembre qu'une professeure sport d'un lycée montreuil seine saint denis giflée élève mardi après avoir demandé retirer tenue connotation religieuse,0
conseil départemental haute garonne emplois supprimés agents rue trois syndicats lancé mardi novembre grève manifesté protester contre coupes budgétaires annoncées conseil départemental président socialiste collectivité justifie contraintes budget discuté parlement,0
mali junte renvoie premier ministre gouvernement premier ministre civil choguel kokalla maïga gouvernement malien limogés mercredi novembre junte pouvoir l'homme politique nommé poste militaires suite d'un second coup d'état an passait isolé,0
migraine cauchemar souvent banalisé troisième année l'association voix migraineux a organisé sommet francophone samedi septembre sensibiliser cette maladie chronique parfois très invalidante france population concernée dont majorité femmes,0
a bordeaux atelier sensibiliser risques soirées étudiantes sans avoir l'air rabat joie l'espace santé étudiants l'université ville girondine distille conseils responsables associatifs charge l'organisation événements festifs où l'alcool coule flots responsable plus moitié violences sexuelles sexistes,0
ligue champions psg encore battu d'exploit brest face barça deux clubs français engagés e journée ligue champions mardi novembre battus psg a perdu face bayern munich stade brestois contre barça adversaire difficile battre petit poucet compétition,0
plan marseille grand cour comptes dénonce suivi indigent trois ans après lancement grande pompe emmanuel macron cour comptes a étrillé plan marseille grand rapport publié lundi octobre pointant notamment insuffisances organisationnelles pèsent mise uvre,0
sprint final négociations traité mondial contre pollution plastique cette semaine représentants pays réunis busan corée l'ultime cycle négociations onusiennes l'élimination pollution plastique quant l'étude effets délétères microplastiques santé encore très récente,0
marine pen qualifie réquisitions procès assistants parlementaires fn d' atteinte très violente démocratie c'est mort politique réclamée s'est insurgée députée tf vendredi parquet a estimé mercredi marine pen centre d'un système organisé visant faire parlement européen vache lait parti d'extrême droite,0
emmanuel macron annonce l'entrée panthéon marc bloch historien résistant emmanuel macron a annoncé samedi novembre marc bloch historien résistant assassiné gestapo allait entrer panthéon famille a demandé l'extrême droite toutes formes exclue toute participation cérémonie,0
parler non dilemme travailleurs porteurs d'un handicap invisible dix millions françaises français concernés handicap voit beaucoup s'interrogent faut parler travail entre craintes discriminations volonté d'honnêteté besoin d'adaptation décision doit être pesée soin,0
l'exposition indirecte événements catastrophiques génère stress post traumatique voir manière régulière images guerre provoque effets néfastes santé mentale particulier lorsque personnes soumises involontairement souligne carte blanche monde sylvie chokron s'appuyant deux études récentes,0
apporter dose proportionnelle institutions proposition d'anne charlène bezzina constitutionnaliste l'abstention cesse croître signe défiance citoyens envers institutions lutter contre cette crise politologue spécialiste constitution propose réforme modes scrutin permettra d'améliorer représentativité élus,0
budget michel barnier redouble d'efforts sauver d'une motion censure menacé d'être renversé bout marathon budgétaire cours motion censure associant gauche l'extrême droite premier ministre michel barnier reçoit cette semaine oppositions parlementaires commencer marine pen lundi novembre,0
rugby l'automne réussi xv france augure beaux lendemains après leurs victoires contre japon nouvelle zélande bleus rugby réussi passe trois vendredi novembre battant argentins stade france concluant façon plus qu'encourageante tournée d'automne riche d'enseignements,0
parkour attraction cérémonie d'ouverture jo discipline veut rendre plus visible parkour fait tout doucement place comme spécialité part entière gymnastique organise deuxièmes championnats monde japon novembre quatre représentants français espèrent bien percer s'offrir plus visibilité,0
mike tyson retour ring pose nombreuses questions l'ancien champion boxe mike tyson remonte ring vendredi novembre affronter jake paul star youtube boxeur amateur l'ancien champion monde poids lourds a désormais ans observateurs s'inquiètent risques santé,0
